distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,origen
11-5-3,3,UjaNet,DeepONMF_W,0.9404,0.0136674796506159,0.851,0.0341686991265397,0.96275,0.0085421747816349,0.8551133595702382,0.0329972778916436,0.906875,0.0213554369540873,anterior
11-5-4,3,KNN,DeepONMF_H3,0.9364,0.0088769364084688,0.841,0.0221923410211721,0.96025,0.005548085255293,0.8528477641545642,0.025692741729632,0.900625,0.0138702131382325,anterior
11-5-4,3,KNN,DeepONMF_W,0.8544,0.0164560019445793,0.636,0.0411400048614484,0.909,0.010285001215362,0.6639543248245392,0.0535544568434988,0.7725,0.0257125030384053,anterior
11-5-4,3,SVM,DeepONMF_H3,0.962,0.0083666002653407,0.905,0.0209165006633519,0.97625,0.0052291251658379,0.905688042727284,0.022500096645734,0.940625,0.0130728129145949,anterior
11-5-4,3,SVM,DeepONMF_W,0.8916000000000001,0.0081731266966809,0.729,0.0204328167417026,0.93225,0.0051082041854256,0.7390085907448409,0.0227781538443481,0.8306250000000001,0.0127705104635641,anterior
11-5-4,3,UjaNet,DeepONMF_H3,0.9748,0.0072938330115241,0.937,0.0182345825288104,0.98425,0.0045586456322026,0.939186982343239,0.0174798646702209,0.960625,0.0113966140805065,anterior
11-5-4,3,UjaNet,DeepONMF_W,0.9452,0.0084380092438915,0.8630000000000001,0.021095023109729,0.96575,0.0052737557774322,0.8684315902798904,0.0212732995562767,0.914375,0.0131843894435806,anterior
11-6,2,KNN,DeepONMF_H2,0.9248,0.0076941536246685,0.8119999999999999,0.0192353840616713,0.953,0.0048088460154178,0.8277602871712523,0.0120403151463818,0.8825,0.0120221150385445,anterior
11-6,2,KNN,DeepONMF_W,0.8128,0.0191102066969459,0.532,0.047775516742365,0.883,0.0119438791855912,0.5555037961148293,0.0599122585347322,0.7075,0.0298596979639781,anterior
11-6,2,SVM,DeepONMF_H2,0.9568,0.0022803508501983,0.892,0.0057008771254956,0.973,0.0014252192813739,0.8933793958766995,0.0065065964693379,0.9325,0.0035630482034347,anterior
11-6,2,SVM,DeepONMF_W,0.876,0.0101980390271855,0.6900000000000001,0.0254950975679638,0.9225,0.0063737743919909,0.6869922720553955,0.0233897645882074,0.80625,0.0159344359799774,anterior
11-6,2,UjaNet,DeepONMF_H2,0.974,0.0156204993518133,0.935,0.0390512483795332,0.98375,0.0097628120948833,0.9377711462374132,0.0364407500279412,0.959375,0.0244070302372083,anterior
11-6,2,UjaNet,DeepONMF_W,0.9408,0.0086717933554715,0.852,0.0216794833886787,0.963,0.0054198708471696,0.8600027137304693,0.0211644593673011,0.9075,0.0135496771179242,anterior
11-6-3,3,KNN,DeepONMF_H3,0.9352,0.0064187226143525,0.8380000000000001,0.0160468065358812,0.9595,0.0040117016339702,0.8510196989887271,0.0130463667419528,0.89875,0.0100292540849257,anterior
11-6-3,3,KNN,DeepONMF_W,0.8640000000000001,0.0092736184954957,0.6599999999999999,0.0231840462387392,0.915,0.0057960115596848,0.6854841350040954,0.0225801889461064,0.7875,0.014490028899212,anterior
11-6-3,3,SVM,DeepONMF_H3,0.9608,0.0072938330115242,0.902,0.0182345825288104,0.9755,0.0045586456322026,0.9041804497688778,0.0193611672267214,0.93875,0.0113966140805065,anterior
11-6-3,3,SVM,DeepONMF_W,0.8992000000000001,0.0041472882706655,0.748,0.0103682206766638,0.937,0.0025920551691659,0.7742087557532046,0.0151965711992,0.8425,0.0064801379229148,anterior
11-6-3,3,UjaNet,DeepONMF_H3,0.974,0.012884098726725,0.935,0.0322102468168128,0.98375,0.0080525617042032,0.9368187888433942,0.0311540776845401,0.959375,0.0201314042605079,anterior
11-6-3,3,UjaNet,DeepONMF_W,0.942,0.0094868329805051,0.8550000000000001,0.0237170824512628,0.96375,0.0059292706128156,0.8609289702983348,0.0211880983911579,0.909375,0.0148231765320392,anterior
11-7,2,KNN,DeepONMF_H2,0.92,0.0052915026221291,0.8,0.013228756555323,0.95,0.0033071891388308,0.8244858252787189,0.0131809459853323,0.875,0.0082679728470768,anterior
11-7,2,KNN,DeepONMF_W,0.8119999999999999,0.0084852813742385,0.53,0.0212132034355963,0.8825,0.0053033008588991,0.5536582254396062,0.0272393161703104,0.70625,0.0132582521472477,anterior
11-7,2,SVM,DeepONMF_H2,0.9588,0.0052153619241621,0.897,0.0130384048104053,0.97425,0.0032596012026013,0.8998155630512057,0.0141355406662745,0.935625,0.0081490030065032,anterior
11-7,2,SVM,DeepONMF_W,0.8672000000000001,0.009859006035093,0.6679999999999999,0.0246475150877324,0.917,0.006161878771933,0.6709781393426388,0.0221592781429525,0.7925,0.0154046969298328,anterior
11-7,2,UjaNet,DeepONMF_H2,0.9768,0.0094445751624941,0.942,0.0236114379062352,0.9855,0.0059028594765588,0.943121511616816,0.0230511580502489,0.96375,0.0147571486913969,anterior
11-7,2,UjaNet,DeepONMF_W,0.9336,0.0090994505328618,0.834,0.0227486263321546,0.9585,0.0056871565830387,0.8428560590284997,0.018681200109285,0.89625,0.0142178914575966,anterior
11-7-4,3,KNN,DeepONMF_H3,0.9328,0.0076941536246685,0.8320000000000001,0.0192353840616713,0.958,0.0048088460154177,0.8517448681699662,0.0152850285514463,0.8949999999999999,0.0120221150385446,anterior
11-7-4,3,KNN,DeepONMF_W,0.8452,0.0075630681604755,0.613,0.0189076704011889,0.90325,0.0047269176002972,0.6479583209670541,0.0242839478103462,0.758125,0.0118172940007431,anterior
11-7-4,3,SVM,DeepONMF_H3,0.9584,0.0093166517590816,0.8959999999999999,0.0232916293977042,0.974,0.0058229073494261,0.8973314256399284,0.0252030679037472,0.935,0.0145572683735651,anterior
11-7-4,3,SVM,DeepONMF_W,0.8984,0.0047749345545253,0.746,0.0119373363863132,0.9365,0.0029843340965782,0.7649598504937065,0.0195473561439433,0.8412499999999999,0.0074608352414458,anterior
11-7-4,3,UjaNet,DeepONMF_H3,0.9756,0.0071274118724822,0.939,0.0178185296812054,0.98475,0.0044546324203013,0.9401892192880938,0.0177968042446387,0.961875,0.0111365810507534,anterior
11-7-4,3,UjaNet,DeepONMF_W,0.9412,0.0075630681604756,0.8530000000000001,0.018907670401189,0.96325,0.0047269176002972,0.8572150175558259,0.0174780132212465,0.908125,0.0118172940007431,anterior
11-8,2,KNN,DeepONMF_H2,0.9128,0.009444575162494,0.782,0.0236114379062351,0.9455,0.0059028594765587,0.8081100723435565,0.0148802424735865,0.8637499999999999,0.0147571486913969,anterior
11-8,2,KNN,DeepONMF_W,0.8008,0.0122147451876819,0.502,0.0305368629692049,0.8755,0.0076342157423012,0.5084091654663674,0.0345322648507032,0.68875,0.019085539355753,anterior
11-8,2,SVM,DeepONMF_H2,0.9552,0.0092303846073714,0.8879999999999999,0.0230759615184287,0.972,0.0057689903796071,0.8899133602610961,0.0233551173911336,0.93,0.0144224759490179,anterior
11-8,2,SVM,DeepONMF_W,0.8619999999999999,0.0050990195135928,0.655,0.0127475487839819,0.91375,0.0031868871959954,0.649552374484794,0.0098354211254395,0.784375,0.0079672179899887,anterior
11-8,2,UjaNet,DeepONMF_H2,0.9764,0.0139570770578944,0.941,0.0348926926447357,0.98525,0.0087231731611839,0.9425036769632495,0.0337914900106341,0.963125,0.0218079329029598,anterior
11-8,2,UjaNet,DeepONMF_W,0.9384,0.0117813411800184,0.8459999999999999,0.0294533529500463,0.9615,0.0073633382375116,0.8556287768170886,0.0210398668128968,0.90375,0.0184083455937789,anterior
11-8-3,3,KNN,DeepONMF_H3,0.934,0.0050990195135928,0.835,0.012747548783982,0.95875,0.0031868871959955,0.8463707690133502,0.0100902716164396,0.896875,0.0079672179899886,anterior
11-8-3,3,KNN,DeepONMF_W,0.8644000000000001,0.0099398189118314,0.661,0.0248495472795783,0.91525,0.0062123868198946,0.6893887008269626,0.0296593261921984,0.788125,0.0155309670497365,anterior
11-8-3,3,SVM,DeepONMF_H3,0.9588,0.0095498691090506,0.8969999999999999,0.0238746727726266,0.97425,0.0059686681931566,0.8988348509876453,0.0254162492424247,0.9356250000000002,0.0149216704828916,anterior
11-8-3,3,SVM,DeepONMF_W,0.8992000000000001,0.009011104260855,0.748,0.0225277606521376,0.937,0.0056319401630344,0.7723895840836584,0.0194873408729936,0.8425,0.014079850407586,anterior
11-8-3,3,UjaNet,DeepONMF_H3,0.972,0.0121655250605964,0.93,0.0304138126514911,0.9825000000000002,0.0076034531628727,0.9315058363979608,0.0298573595212735,0.95625,0.0190086329071819,anterior
11-8-3,3,UjaNet,DeepONMF_W,0.9424,0.0057271284253104,0.8560000000000001,0.0143178210632763,0.964,0.0035794552658191,0.862520364400833,0.0101613297923739,0.91,0.0089486381645477,anterior
11-8-4,3,KNN,DeepONMF_H3,0.926,0.0058309518948452,0.8150000000000001,0.0145773797371131,0.95375,0.0036443449342783,0.8302778155136096,0.0178783580492703,0.884375,0.0091108623356958,anterior
11-8-4,3,KNN,DeepONMF_W,0.8452,0.0123773987574126,0.613,0.0309434968935316,0.90325,0.0077358742233829,0.638340578041412,0.030311050786927,0.758125,0.0193396855584572,anterior
11-8-4,3,SVM,DeepONMF_H3,0.9572,0.0100598210719673,0.893,0.0251495526799186,0.97325,0.0062873881699797,0.8940587901247717,0.0267286555392343,0.933125,0.0157184704249491,anterior
11-8-4,3,SVM,DeepONMF_W,0.8948,0.0070142711667,0.737,0.0175356779167501,0.93425,0.0043839194791874,0.7515160944777235,0.0169405706761222,0.835625,0.0109597986979688,anterior
11-8-4,3,UjaNet,DeepONMF_H3,0.9748,0.009859006035093,0.937,0.0246475150877324,0.98425,0.0061618787719331,0.9381669254556748,0.0243895964173664,0.960625,0.0154046969298328,anterior
11-8-4,3,UjaNet,DeepONMF_W,0.9412,0.0136088206689631,0.853,0.034022051672408,0.96325,0.0085055129181019,0.8586614982261139,0.0337300161633988,0.908125,0.021263782295255,anterior
11-8-5,3,KNN,DeepONMF_H3,0.9187999999999998,0.0054037024344424,0.797,0.0135092560861063,0.94925,0.0033773140215265,0.8223437208352514,0.0149825107783008,0.8731249999999999,0.0084432850538164,anterior
11-8-5,3,KNN,DeepONMF_W,0.836,0.0112249721603218,0.59,0.0280624304008045,0.8975,0.0070156076002011,0.6160302291505422,0.0335516144869094,0.74375,0.0175390190005028,anterior
11-8-5,3,SVM,DeepONMF_H3,0.9552,0.0083186537372341,0.8879999999999999,0.0207966343430853,0.972,0.0051991585857713,0.8915452966831582,0.0215712594663154,0.93,0.0129978964644283,anterior
11-8-5,3,SVM,DeepONMF_W,0.8916000000000001,0.0066932802122726,0.7289999999999999,0.0167332005306814,0.93225,0.0041833001326703,0.7505907512444305,0.0226796855285973,0.8306250000000001,0.0104582503316758,anterior
11-8-5,3,UjaNet,DeepONMF_H3,0.9748,0.0050199601592045,0.937,0.0125499003980111,0.98425,0.0031374750995028,0.9378888905341124,0.0131135483997951,0.960625,0.0078436877487569,anterior
11-8-5,3,UjaNet,DeepONMF_W,0.9388,0.0158492902049272,0.8470000000000001,0.0396232255123178,0.96175,0.0099058063780794,0.8520910489199295,0.0411158961603175,0.904375,0.0247645159451986,anterior
11-9,2,KNN,DeepONMF_H2,0.9088,0.0131605471010896,0.772,0.0329013677527242,0.943,0.008225341938181,0.8080521025827894,0.0284333938819195,0.8574999999999999,0.0205633548454526,anterior
11-9,2,KNN,DeepONMF_W,0.8004,0.0058991524815009,0.501,0.0147478812037526,0.87525,0.0036869703009381,0.5210188373070683,0.0173312665313686,0.688125,0.0092174257523453,anterior
11-9,2,SVM,DeepONMF_H2,0.9524,0.0047749345545253,0.881,0.0119373363863133,0.97025,0.0029843340965783,0.8840524269724535,0.0132987791191167,0.925625,0.0074608352414458,anterior
11-9,2,SVM,DeepONMF_W,0.8644000000000001,0.0115238882327103,0.661,0.0288097205817758,0.91525,0.0072024301454439,0.656571409168572,0.0294163526455964,0.788125,0.0180060753636099,anterior
11-9,2,UjaNet,DeepONMF_H2,0.9752,0.010917875251165,0.938,0.0272946881279124,0.9845,0.006823672031978,0.9389486435624782,0.0261022815955863,0.96125,0.0170591800799452,anterior
11-9,2,UjaNet,DeepONMF_W,0.9388,0.0149398795175864,0.8469999999999999,0.0373496987939662,0.96175,0.0093374246984915,0.8526794140352045,0.0368012165223341,0.904375,0.0233435617462288,anterior
12-10-7-4,4,KNN,DeepONMF_H4,0.9136,0.0088769364084688,0.784,0.0221923410211721,0.946,0.005548085255293,0.8161545909889236,0.0284493984723413,0.865,0.0138702131382325,anterior
12-10-7-4,4,KNN,DeepONMF_W,0.8596,0.0179108905417904,0.649,0.0447772263544762,0.91225,0.011194306588619,0.6776978632488257,0.0373217663895397,0.780625,0.0279857664715476,anterior
12-10-7-4,4,SVM,DeepONMF_H4,0.956,0.0050990195135927,0.89,0.0127475487839819,0.9725,0.0031868871959954,0.8925533378924728,0.0145973010367658,0.93125,0.0079672179899887,anterior
12-10-7-4,4,SVM,DeepONMF_W,0.9012,0.0030331501776205,0.753,0.0075828754440515,0.93825,0.0018957188610128,0.7642002278512905,0.0109175028459477,0.8456250000000001,0.0047392971525322,anterior
12-10-7-4,4,UjaNet,DeepONMF_H4,0.9736,0.0109909053312273,0.934,0.0274772633280682,0.9835,0.006869315832017,0.9355318456827912,0.0269069991394825,0.95875,0.0171732895800426,anterior
12-10-7-4,4,UjaNet,DeepONMF_W,0.9392,0.0095498691090506,0.8480000000000001,0.0238746727726266,0.962,0.0059686681931566,0.856655322272112,0.0215230995735008,0.905,0.0149216704828916,anterior
12-10-8-6-4,5,KNN,DeepONMF_H5,0.92,0.0089442719099991,0.8,0.0223606797749979,0.95,0.0055901699437495,0.8249720408354685,0.0301595663037465,0.875,0.0139754248593736,anterior
12-10-8-6-4,5,KNN,DeepONMF_W,0.8635999999999999,0.0121983605455815,0.659,0.0304959013639537,0.91475,0.0076239753409884,0.6785094238606837,0.0242261147953222,0.786875,0.0190599383524711,anterior
12-10-8-6-4,5,SVM,DeepONMF_H5,0.9544,0.0055497747702046,0.8859999999999999,0.0138744369255116,0.9715,0.0034686092313779,0.8883932940919879,0.0144903223229498,0.92875,0.0086715230784447,anterior
12-10-8-6-4,5,SVM,DeepONMF_W,0.8987999999999999,0.0114542568506211,0.747,0.0286356421265527,0.93675,0.0071589105316382,0.7532547566420551,0.0363619963499434,0.8418749999999999,0.0178972763290954,anterior
12-10-8-6-4,5,UjaNet,DeepONMF_H5,0.9736,0.008414273587185,0.934,0.0210356839679627,0.9835,0.0052589209919907,0.9355794700332124,0.0206409057046486,0.95875,0.0131473024799766,anterior
12-10-8-6-4,5,UjaNet,DeepONMF_W,0.944,0.0100995049383621,0.86,0.0252487623459052,0.965,0.0063121905864763,0.8668151020787471,0.025438125511001,0.9125,0.0157804764661908,anterior
12-11,2,KNN,DeepONMF_H2,0.8996000000000001,0.0087635609200827,0.749,0.0219089023002065,0.93725,0.0054772255750515,0.7939122795015423,0.0263382591414321,0.843125,0.0136930639376291,anterior
12-11,2,KNN,DeepONMF_W,0.7872,0.0074296702484026,0.4679999999999999,0.0185741756210066,0.867,0.0046435439052517,0.4952373257323954,0.0313556625327857,0.6675000000000001,0.0116088597631291,anterior
12-11,2,SVM,DeepONMF_H2,0.9504,0.0045607017003965,0.876,0.0114017542509914,0.969,0.0028504385627478,0.8780803194861615,0.010787269275637,0.9225,0.0071260964068696,anterior
12-11,2,SVM,DeepONMF_W,0.8644000000000001,0.0062289646009589,0.661,0.0155724115023974,0.91525,0.0038931028755992,0.653167731985332,0.020566747625831,0.788125,0.0097327571889983,anterior
12-11,2,UjaNet,DeepONMF_H2,0.9688,0.0114542568506211,0.922,0.0286356421265527,0.9805,0.0071589105316382,0.9236117707381536,0.0277945066473034,0.95125,0.0178972763290954,anterior
12-11,2,UjaNet,DeepONMF_W,0.9384,0.0093166517590816,0.8459999999999999,0.0232916293977042,0.9615,0.005822907349426,0.8499728721016417,0.0229354959342835,0.90375,0.0145572683735651,anterior
12-3,2,KNN,DeepONMF_H2,0.944,0.0063245553203367,0.86,0.0158113883008418,0.965,0.0039528470752104,0.8651308577736702,0.0191235733140952,0.9125,0.0098821176880261,anterior
12-3,2,KNN,DeepONMF_W,0.8560000000000001,0.0088317608663278,0.6399999999999999,0.0220794021658195,0.91,0.0055198505414548,0.6730734036994253,0.0257164209032926,0.775,0.0137996263536371,anterior
12-3,2,SVM,DeepONMF_H2,0.964,0.0095916630466254,0.91,0.0239791576165635,0.9775,0.0059947894041409,0.9114137529973888,0.0249182885180749,0.94375,0.0149869735103522,anterior
12-3,2,SVM,DeepONMF_W,0.8904,0.0032863353450309,0.726,0.0082158383625775,0.9315,0.0020539595906444,0.7316439660570333,0.0138464189052796,0.82875,0.0051348989766109,anterior
12-3,2,UjaNet,DeepONMF_H2,0.9736,0.0095289033996572,0.934,0.0238222584991432,0.9835,0.0059555646247857,0.9350051532668808,0.0233643440840318,0.95875,0.0148889115619644,anterior
12-3,2,UjaNet,DeepONMF_W,0.9432,0.0085556998544829,0.858,0.0213892496362073,0.9645,0.0053473124090518,0.8647125417613845,0.0173458555250907,0.91125,0.0133682810226296,anterior
12-4,2,KNN,DeepONMF_H2,0.9436,0.0074027022093287,0.859,0.0185067555233218,0.96475,0.0046266888808304,0.8670008777374474,0.0128000878639543,0.911875,0.0115667222020761,anterior
12-4,2,KNN,DeepONMF_W,0.8376000000000001,0.012280065146407,0.594,0.0307001628660175,0.8985,0.0076750407165043,0.629951360494948,0.049974491407921,0.74625,0.0191876017912609,anterior
12-4,2,SVM,DeepONMF_H2,0.9576,0.0089888820216976,0.8939999999999999,0.0224722050542442,0.9735,0.005618051263561,0.8950891512848133,0.0232924983734672,0.93375,0.0140451281589026,anterior
12-4,2,SVM,DeepONMF_W,0.8872,0.0120498962651135,0.718,0.0301247406627841,0.9295,0.0075311851656959,0.7228489337185413,0.0311019108976082,0.8237500000000001,0.0188279629142401,anterior
12-4,2,UjaNet,DeepONMF_H2,0.9771999999999998,0.0102567051239663,0.943,0.0256417628099161,0.98575,0.006410440702479,0.944459184239702,0.024579645262105,0.964375,0.0160261017561975,anterior
12-4,2,UjaNet,DeepONMF_W,0.9388,0.0126964561984831,0.8470000000000001,0.0317411404962077,0.96175,0.0079352851240519,0.8567247342738108,0.0283627316985761,0.904375,0.0198382128101298,anterior
12-5,2,KNN,DeepONMF_H2,0.9276,0.0068410525505947,0.819,0.017102631376487,0.95475,0.0042756578441217,0.8328096893783717,0.0227788846497235,0.8868750000000001,0.0106891446103044,anterior
12-5,2,KNN,DeepONMF_W,0.8239999999999998,0.0105830052442583,0.5599999999999999,0.0264575131106458,0.8899999999999999,0.0066143782776614,0.6010920496083585,0.0397956934765809,0.725,0.0165359456941536,anterior
12-5,2,SVM,DeepONMF_H2,0.9588,0.0071554175279992,0.8969999999999999,0.0178885438199982,0.97425,0.0044721359549996,0.8991772804254913,0.0186334759411292,0.935625,0.0111803398874989,anterior
12-5,2,SVM,DeepONMF_W,0.8808,0.0083186537372341,0.7020000000000001,0.0207966343430854,0.9255,0.0051991585857713,0.7069338271237962,0.0262210671185385,0.81375,0.0129978964644283,anterior
12-5,2,UjaNet,DeepONMF_H2,0.9748,0.0102567051239664,0.937,0.025641762809916,0.98425,0.006410440702479,0.939585113628642,0.0240805287886368,0.960625,0.0160261017561976,anterior
12-5,2,UjaNet,DeepONMF_W,0.9404,0.0099398189118313,0.851,0.0248495472795783,0.96275,0.0062123868198945,0.8577613566810747,0.0254735647633153,0.906875,0.0155309670497364,anterior
12-5-4,3,KNN,DeepONMF_H3,0.9332,0.0096540147089176,0.833,0.0241350367722943,0.95825,0.0060337591930735,0.8434072645664002,0.0265069158261895,0.8956250000000001,0.0150843979826839,anterior
12-5-4,3,KNN,DeepONMF_W,0.8452,0.0088994381845148,0.613,0.022248595461287,0.90325,0.0055621488653217,0.6601961075394699,0.0357489227657788,0.7581249999999999,0.0139053721633043,anterior
12-5-4,3,SVM,DeepONMF_H3,0.962,0.0092736184954957,0.905,0.0231840462387391,0.97625,0.0057960115596847,0.9067108763516826,0.0241041768620216,0.940625,0.014490028899212,anterior
12-5-4,3,SVM,DeepONMF_W,0.8864000000000001,0.0077974354758471,0.716,0.0194935886896179,0.929,0.0048733971724044,0.7229869419062634,0.0271616845398128,0.8225,0.0121834929310112,anterior
12-5-4,3,UjaNet,DeepONMF_H3,0.978,0.0092736184954957,0.945,0.0231840462387393,0.9862499999999998,0.0057960115596848,0.9459688472255866,0.0233249546329926,0.965625,0.014490028899212,anterior
12-5-4,3,UjaNet,DeepONMF_W,0.9416,0.0049799598391955,0.8539999999999999,0.0124498995979887,0.9635,0.0031124748994972,0.86030776531897,0.0095627266810783,0.90875,0.0077811872487429,anterior
12-6,2,KNN,DeepONMF_H2,0.9232,0.0048166378315169,0.808,0.0120415945787922,0.952,0.003010398644698,0.8240856874936405,0.0056466755134378,0.8800000000000001,0.0075259966117451,anterior
12-6,2,KNN,DeepONMF_W,0.8160000000000001,0.0142126704035519,0.5399999999999999,0.0355316760088797,0.885,0.0088829190022199,0.5646368432998582,0.0415599781291467,0.7125,0.0222072975055498,anterior
12-6,2,SVM,DeepONMF_H2,0.9576,0.008173126696681,0.8939999999999999,0.0204328167417026,0.9735,0.0051082041854256,0.8956678894852036,0.0216238776326258,0.93375,0.0127705104635641,anterior
12-6,2,SVM,DeepONMF_W,0.8756,0.0135203550249244,0.689,0.033800887562311,0.92225,0.0084502218905778,0.6882082075601563,0.0367369926677535,0.805625,0.0211255547264444,anterior
